Joseph b. Yannay b. Nahum al-Baradānī the cantor,Yosef b. Yannay b. Nahum al-Baradānī the cantor,
Joseph b. Yazdād,Yosef b. Yazdād,
Joseph b. Yaʿqūb (Alūf),Yosef b. Yaʿqūb (Alūf),
Joseph b. Yefet,Yosef b. Yefet,
Joseph b. Yefet b. Ḥayya.,Yosef b. Yefet b. Ḥayya.,
Joseph b. Yešuʿa,Yosef b. Yeshuʿa,
Joseph b. Yešuʿa ha-Parnas,Yosef b. Yeshuʿa ha-Parnas,
Joseph b. Zefanya Kohen,Yosef b. Zefanya Kohen,
Joseph b. ʿĀlī,Yosef b. ʿĀlī,
Joseph b. ʿAm[..],Yosef b. ʿAm[..],
Joseph b. ʿAmram,Yosef b. ʿAmram,
Joseph b. ʿAzariah,Yosef b. ʿAzarya,
Joseph b. ʿAzarya,Yosef b. ʿAzarya,
Joseph b. ʿEli,Yosef b. ʿEli,
Joseph b. ʿEli (known as Ibn Q[...]š),Yosef b. ʿEli (known as Ibn Q[...]sh),
Joseph b. ʿEli al-Qāhirī,Yosef b. ʿEli al-Qāhirī,
Joseph b. ʿEli ha-Kohen Fāsī,Yosef b. ʿEli ha-Kohen Fāsī,
Joseph b. ʿEli Kohen Fāsī,Yosef b. ʿEli Kohen Fāsī,
Joseph b. ʿEli Kohen Fāsī (of Tyre),Yosef b. ʿEli Kohen Fāsī (of Tyre),
Joseph b. ʿImrān,Yosef b. ʿImrān,
Joseph b. ʿUlla (seller of potions),Yosef b. ʿUlla (seller of potions),
Joseph b. אדונים,Yosef b. אדונים,
Joseph b. מרא,Yosef b. מרא,
Joseph Benjamin,Yosef Binyamin,
Joseph Costimos,Yosef Costimos,
Joseph from Qalʿat Jaʿbar,Yosef from Qalʿat Jaʿbar,
Joseph Ḡanīm,Yosef ghanīm,
Joseph ha-Kohen,Yosef ha-Kohen,
Joseph ha-Kohen ‘chief of the priests’,Yosef ha-Kohen ‘chief of the priests’,
Joseph ha-Kohen ‘Head of the [...]מ’.,Yosef ha-Kohen ‘Head of the [...]מ’.,
Joseph ha-Kohen ‘the pious’,Yosef ha-Kohen ‘the pious’,
Joseph ha-Kohen b. Abraham,Yosef ha-Kohen b. Avraham,
Joseph ha-Kohen b. Ephraim,Yosef ha-Kohen b. Efrayim,
Joseph ha-Kohen b. Ḥalfon,Yosef ha-Kohen b. Ḥalfon,
Joseph ha-Kohen b. Ḥalfon ha-Kohen,Yosef ha-Kohen b. Ḥalfon ha-Kohen,
Joseph ha-Kohen b. Jacob,Yosef ha-Kohen b. Yaʿaqov,
Joseph ha-Kohen b. Jacob the scribe,Yosef ha-Kohen b. Yaʿaqov the scribe,
Joseph ha-Kohen b. Menaḥem,Yosef ha-Kohen b. Menaḥem,
Joseph ha-Kohen b. Mevoraḵ,Yosef ha-Kohen b. Mevorakh,
Joseph ha-Kohen b. Mevoraḵ ha-Kohen,Yosef ha-Kohen b. Mevorakh ha-Kohen,
Joseph ha-Kohen b. Nathaniel,Yosef ha-Kohen b. Nataniel,
Joseph ha-Kohen b. Ṣedaqa ha-Kohen,Yosef ha-Kohen b. Ṣedaqa ha-Kohen,
Joseph ha-Kohen b. Solomon,Yosef ha-Kohen b. Shelomo,
Joseph ha-Kohen b. Solomon Gaʾon,Yosef ha-Kohen b. Shelomo Gaʾon,
Joseph ha-Kohen b. Solomon ha-Kohen (judge),Yosef ha-Kohen b. Shelomo ha-Kohen (judge),
Joseph ha-Kohen ha-Sar,Yosef ha-Kohen ha-Sar,
Joseph ha-Kohen he-Ḥaver b. Jacob the scribe,Yosef ha-Kohen he-Ḥaver b. Yaʿaqov the scribe,
Joseph ha-Kohen he-Ḥaver b. Solomon,Yosef ha-Kohen he-Ḥaver b. Shelomo,
Joseph ha-Levi,Yosef ha-Levi,
Joseph ha-Levi b. [...],Yosef ha-Levi b. [...],
Joseph ha-Levi b. Beraḵot,Yosef ha-Levi b. Berakhot,
Joseph ha-Levi b. Ḥariṯ,Yosef ha-Levi b. Ḥarith,
Joseph ha-Levi b. Isaac,Yosef ha-Levi b. Yiṣḥaq,
Joseph ha-Levi b. Ḵalaf,Yosef ha-Levi b. khalaf,
Joseph ha-Levi b. Manasseh,Yosef ha-Levi b. Menashshe,
Joseph ha-Levi b. Manṣūr,Yosef ha-Levi b. Manṣūr,
Joseph ha-Levi b. Obadiah,Yosef ha-Levi b. Ovadya,
Joseph ha-Levi b. Samuel,Yosef ha-Levi b. Shemuʾel,
Joseph ha-Levi b. Samuel the judge,Yosef ha-Levi b. Shemuʾel the judge,
Joseph ha-Levi b. Ṯābit,Yosef ha-Levi b. thābit,
Joseph ha-Levi b. Yefet,Yosef ha-Levi b. Yefet,
Joseph ha-Levi he-Ḥaver,Yosef ha-Levi he-Ḥaver,
Joseph ha-Levi he-Ḥaver b. Ḥalfon,Yosef ha-Levi he-Ḥaver b. Ḥalfon,
Joseph ha-Levi the cantor,Yosef ha-Levi the cantor,
Joseph ha-Nagid,Yosef ha-Nagid,
Joseph ha-Parnas,Yosef ha-Parnas,
Joseph ha-Parnas the physician,Yosef ha-Parnas the physician,
Joseph ha-Parnas the trustee b. Solomon,Yosef ha-Parnas the trustee b. Shelomo,
Joseph ha-Sar (doctor),Yosef ha-Sar (doctor),
Joseph ha-Talmid,Yosef ha-Talmid,
Joseph Ḥassān,Yosef Ḥasān,
Joseph he-Ḥaver,Yosef he-Ḥaver,
Joseph he-Ḥaver b. Elʿazar,Yosef he-Ḥaver b. Elʿazar,
Joseph Hibatallah,Yosef Hibatallah,
Joseph Ḥotani,Yosef Ḥotani,
Joseph Ibn al-Levi,Yosef Ibn al-Levi,
Joseph Ibn al-Mulhamī,Yosef Ibn al-Mulhamī,
Joseph Ibn al-Salamanti,Yosef Ibn al-Salamanti,
Joseph Kohen,Yosef Kohen,
Joseph Kohen b. Benjamin,Yosef Kohen b. Binyamin,
Joseph Kohen b. Jacob,Yosef Kohen b. Yaʿaqov,
Joseph Kohen b. Simḥa,Yosef Kohen b. Simḥa,
Joseph Lebdi,Yosef Lebdi,
Joseph Levi,Yosef Levi,
Joseph Naphtali,Yosef Naphtali,
Joseph of Aleppo,Yosef of Aleppo,
Joseph Pinto,Yosef Pinto,
Joseph Qorqos,Yosef Qorqos,
Joseph Romano,Yosef Romano,
Joseph Roš ha-Seder,Yosef Rosh ha-Seder,
Joseph Roš ha-Seder b. Jacob,Yosef Rosh ha-Seder b. Yaʿaqov,
Joseph Saḡīs,Yosef Saghīs,
Joseph Saʿadya,Yosef Saʿadya,
Joseph son of the beadle,Yosef son of the beadle,
Joseph the cantor,Yosef the cantor,
Joseph the cantor b. Yefet ha-Melammed,Yosef the cantor b. Yefet ha-Melammed,
Joseph the carpenter,Yosef the carpenter,
Joseph the cleaner,Yosef the cleaner,
Joseph the doctor,Yosef the doctor,
Joseph the elder,Yosef the elder,
Joseph the judge,Yosef the judge,
Joseph the Judge b. Abraham,Yosef the Judge b. Avraham,
Joseph the Nagid,Yosef the Nagid,
Joseph the proselyte,Yosef the proselyte,
"Joseph the Proselyte, wife of","Yosef the Proselyte, wife of",
Joseph the sage,Yosef the sage,
Joseph the teacher,Yosef the teacher,
Joseph Tustarī,Yosef Tustarī,
Joseph Yonah,Yosef Yonah,
Joseph ארוייויץ b. Jacob,Yosef ארוייויץ b. Yaʿaqov,
Joseph ג'לדיטי,Yosef ג'לדיטי,
Joseph פוגי,Yosef פוגי,
Joseph קנדיוטי (the Cretian),Yosef קנדיוטי (the Cretian),
"Joseph שמש כאדם בית ייי, brother-in-law of Ṣedaqa Šāmī","Yosef שמש כאדם בית ייי, brother-in-law of Ṣedaqa shāmī",
"Joseph, elder of Ašmūm","Yosef, elder of Ashmūm",
"Joseph, son in law of Ephraim b. Šemarya","Yosef, son in law of Efrayim b. shemarya",
"Joseph, son of the chief judge","Yosef, son of the chief judge",
"Joseph, son-in-law of Ephraim b. Šemarya","Yosef, son-in-law of Efrayim b. shemarya",
Joshua,Yehoshuaʿ,Joshua --> Yehoshuaʿ
Joshua (’son of the drowned’),Yehoshuaʿ (’son of the drowned’),
Joshua (אדוני אבי ריוח והחבר יהושוע),Yehoshuaʿ (אדוני אבי ריוח והחבר יהושוע),
Joshua al-Ḥalabī,Yehoshuaʿ al-Ḥalabī,
Joshua b. Aaron,Yehoshuaʿ b. Aharon,
Joshua b. Abraham,Yehoshuaʿ b. Avraham,
Joshua b. Abraham Maimonides (Nagid),Yehoshuaʿ b. Avraham Maimonides (Nagid),
Joshua b. Dosa,Yehoshuaʿ b. Dosa,
Joshua b. Job,Yehoshuaʿ b. Iyyov,
Joshua b. Levi,Yehoshuaʿ b. Levi,
Joshua b. Nathan,Yehoshuaʿ b. Natan,
Joshua b. Nathan al -Andalūsī,Yehoshuaʿ b. Natan al -Andalūsī,
Joshua b. Nathan al-Andalūsī,Yehoshuaʿ b. Natan al-Andalūsī,
Joshua b. Nathan ha-Andalūsī,Yehoshuaʿ b. Natan ha-Andalūsī,
Joshua b. Nathan the Spaniard,Yehoshuaʿ b. Natan the Spaniard,
Joshua b. Peraḥya,Yehoshuaʿ b. Peraḥya,
Joshua b. Qarḥa,Yehoshuaʿ b. Qarḥa,
Joshua b. Samuel b. Judah he-Ḥaver,Yehoshuaʿ b. Shemuʾel b. Yehuda he-Ḥaver,
Joshua b. Samuel ha-Levi,Yehoshuaʿ b. Shemuʾel ha-Levi,
Joshua b. Ṣulḥ,Yehoshuaʿ b. Ṣulḥ,
Joshua b. Yefet,Yehoshuaʿ b. Yefet,
Joshua b. ʿAdiya ha-Kohen,Yehoshuaʿ b. ʿAdiya ha-Kohen,
Joshua b. ʿEli,Yehoshuaʿ b. ʿEli,
Joshua b. ʿEli ha-Kohen b. Zīṭā,Yehoshuaʿ b. ʿEli ha-Kohen b. Zīṭā,
Joshua descendant of the Negidim,Yehoshuaʿ descendant of the Negidim,
Joshua ha-Kohen,Yehoshuaʿ ha-Kohen,
Joshua ha-Kohen b. Yešuʿa,Yehoshuaʿ ha-Kohen b. Yeshuʿa,
Joshua ha-Sar,Yehoshuaʿ ha-Sar,
Joshua he-Ḥaver,Yehoshuaʿ he-Ḥaver,
Joshua he-Ḥaver b. ʿEli he-Ḥaver,Yehoshuaʿ he-Ḥaver b. ʿEli he-Ḥaver,
Joshua Maimonides,Yehoshuaʿ Maimonides,
Joshua the cantor b. ʿEli he-Ḥaver,Yehoshuaʿ the cantor b. ʿEli he-Ḥaver,
Joshua the Parnas,Yehoshuaʿ the Parnas,
Josiah,Yoshiyyahu,
Josiah (b. Aaron),Yoshiyyahu (b. Aharon),
Josiah (Nasi),Yoshiyyahu (Nasi),
Josiah b. Aaron (Gaʾon),Yoshiyyahu b. Aharon (Gaʾon),
Josiah b. David,Yoshiyyahu b. David,
Josiah b. Ḥusayn,Yoshiyyahu b. Ḥusayn,
Josiah b. Jesse,Yoshiyyahu b. Yishay,
Josiah b. Mevoraḵ,Yoshiyyahu b. Mevorakh,
Josiah b. Moses,Yoshiyyahu b. Moshe,
Josiah b. Yivḥar,Yoshiyyahu b. Yivḥar,
Josiah Gaʾon,Yoshiyyahu Gaʾon,
Josiah ha-Kohen b. Mevoraḵ,Yoshiyyahu ha-Kohen b. Mevorakh,
Josiah ha-Kohen b. ʿAzariah,Yoshiyyahu ha-Kohen b. ʿAzarya,
Josiah ha-Kohen b. ʿAzariah (Roš ha-Yešiva of Maḥsiyya),Yoshiyyahu ha-Kohen b. ʿAzarya (Rosh ha-Yeshiva of Maḥsiyya),
Josiah ha-Nasi,Yoshiyyahu ha-Nasi,
Josiah he-Ḥaver b. Aaron ‘the distinguished’ son of Josiah (Av),Yoshiyyahu he-Ḥaver b. Aharon ‘the distinguished’ son of Yoshiyyahu (Av),
Josiah Nasi b. Jesse Nasi,Yoshiyyahu Nasi b. Yishay Nasi,
Josiah the Gaʾon,Yoshiyyahu the Gaʾon,
Josiah the Nasi b. Solomon the Nasi,Yoshiyyahu the Nasi b. Shelomo the Nasi,
Judah,Yehuda,
Judah (Nasi),Yehuda (Nasi),
Judah (Sar),Yehuda (Sar),
Judah [...],Yehuda [...],
Judah [...] Jacob b. [...],Yehuda [...] Yaʿaqov b. [...],
Judah al-Aškenazi,Yehuda al-Ashkenazi,
Judah al-Ḥarīrī,Yehuda al-Ḥarīrī,
Judah al-Maḡribī,Yehuda al-Maghribī,
Judah al-Rūmī,Yehuda al-Rūmī,
Judah al-Ziza,Yehuda al-Ziza,
Judah Aseo,Yehuda Aseo,
Judah b. [...],Yehuda b. [...],
Judah b. Aaron al-ʿAmmānī,Yehuda b. Aharon al-ʿAmmānī,
Judah b. Abraham ha-Levi,Yehuda b. Avraham ha-Levi,
Judah b. Elijah,Yehuda b. Eliyyahu,
Judah b. Elijah ha-Levi,Yehuda b. Eliyyahu ha-Levi,
Judah b. Elʿazar,Yehuda b. Elʿazar,
Judah b. Ephraim b. Jacob b. Samuel b. Abraham b. Liviṭi,Yehuda b. Efrayim b. Yaʿaqov b. Shemuʾel b. Avraham b. Liviṭi,
Judah b. Faḍḍāl,Yehuda b. Faḍḍāl,
Judah b. Faḍlān,Yehuda b. Faḍlān,
Judah b. Ḥasdāl,Yehuda b. Ḥasdāl,
Judah b. Ḥayyān,Yehuda b. Ḥayyān,
Judah b. Ḥayyim,Yehuda b. Ḥayyim,
Judah b. Hezekiah ha-Kohen,Yehuda b. Ḥizqiyyahu ha-Kohen,
Judah b. Ḥudayd,Yehuda b. Ḥudayd,
Judah b. Isaac,Yehuda b. Yiṣḥaq,
Judah b. Ismaʿīl al-Andalūsī,Yehuda b. Ismaʿīl al-Andalūsī,
Judah b. Israel the cantor,Yehuda b. Yisraʾel the cantor,
Judah b. Jacob (known as the drunkard),Yehuda b. Yaʿaqov (known as the drunkard),
Judah b. Joseph,Yehuda b. Yosef,
Judah b. Joseph ha-Kohen,Yehuda b. Yosef ha-Kohen,
Judah b. Joseph ha-Kohen the judge,Yehuda b. Yosef ha-Kohen the judge,
Judah b. Joseph Ibn Janūnī,Yehuda b. Yosef Ibn Janūnī,
Judah b. Josiah b. Solomon (Nasi),Yehuda b. Yoshiyyahu b. Shelomo (Nasi),
Judah b. Ḵalfa,Yehuda b. khalfa,
Judah b. Ḵaluf,Yehuda b. khaluf,
Judah b. Manasseh,Yehuda b. Menashshe,
Judah b. Mešullam b. Zechariah the scribe b. ʿAnan,Yehuda b. Meshullam b. Zekharya the scribe b. ʿAnan,
Judah b. Meʾir (known as Abū Šaʿra),Yehuda b. Meʾir (known as Abū shaʿra),
Judah b. Moses,Yehuda b. Moshe,
Judah b. Moses b. Mevoraḵ&#x2028,Yehuda b. Moshe b. Mevorakh&#x2028,
Judah b. Moses b. Siḡmār,Yehuda b. Moshe b. Sighmār,
Judah b. Moses b. Suḡmār,Yehuda b. Moshe b. Sughmār,
Judah b. Moses the cantor,Yehuda b. Moshe the cantor,
Judah b. Moses the Damascene cantor,Yehuda b. Moshe the Damascene cantor,
Judah b. Nabon,Yehuda b. Nabon,
Judah b. Šabbat,Yehuda b. shabbat,
Judah b. Sahl,Yehuda b. Sahl,
Judah b. Samuel,Yehuda b. Shemuʾel,
Judah b. Samuel b. Judah,Yehuda b. Shemuʾel b. Yehuda,
Judah b. Saʿadya,Yehuda b. Saʿadya,
Judah b. Saʿadya (Nagid),Yehuda b. Saʿadya (Nagid),
Judah b. Ṣedaqa,Yehuda b. Ṣedaqa,
Judah b. Simḥa,Yehuda b. Simḥa,
Judah b. Solomon,Yehuda b. Shelomo,
Judah b. Solomon the scribe,Yehuda b. Shelomo the scribe,
Judah b. Šuš ha-Levi,Yehuda b. shush ha-Levi,
Judah b. Ṭabit,Yehuda b. Ṭabit,
Judah b. Ṭalan b. […] (poet),Yehuda b. Ṭalan b. […] (poet),
Judah b. Ṭoviyyahu,Yehuda b. Ṭoviyyahu,
Judah b. Ṭoviyyahu he-Ḥaver,Yehuda b. Ṭoviyyahu he-Ḥaver,
Judah b. Yefet b. Ṣedaqa,Yehuda b. Yefet b. Ṣedaqa,
Judah b. Yešuʿa,Yehuda b. Yeshuʿa,
Judah b. ʿA[...] (parnas),Yehuda b. ʿA[...] (parnas),
Judah b. ʿImrān,Yehuda b. ʿImrān,
Judah Bunan,Yehuda Bunan,
Judah Duran,Yehuda Duran,
Judah Fanu,Yehuda Fanu,
Judah Gatenio,Yehuda Gatenio,
Judah Gaʾon,Yehuda Gaʾon,
Judah ha-Kohen,Yehuda ha-Kohen,
Judah ha-Kohen b. Elʿazar,Yehuda ha-Kohen b. Elʿazar,
Judah ha-Kohen b. Joseph,Yehuda ha-Kohen b. Yosef,
Judah ha-Kohen b. Joseph ha-Kohen,Yehuda ha-Kohen b. Yosef ha-Kohen,
Judah ha-Kohen b. Joseph Sijilmāsī,Yehuda ha-Kohen b. Yosef Sijilmāsī,
Judah ha-Kohen b. Nathan,Yehuda ha-Kohen b. Natan,
Judah ha-Kohen b. Ṭoviyya,Yehuda ha-Kohen b. Ṭoviyya,
Judah ha-Kohen b. Ṭoviyyahu,Yehuda ha-Kohen b. Ṭoviyyahu,
Judah ha-Kohen b. Ṭoviyyahu he-Ḥaver,Yehuda ha-Kohen b. Ṭoviyyahu he-Ḥaver,
Judah ha-Kohen b. Yefet,Yehuda ha-Kohen b. Yefet,
Judah ha-Levi,Yehuda ha-Levi,
Judah ha-Levi b. Jacob,Yehuda ha-Levi b. Yaʿaqov,
Judah ha-Levi b. Manasseh,Yehuda ha-Levi b. Menashshe,
Judah ha-Levi b. Samuel,Yehuda ha-Levi b. Shemuʾel,
Judah ha-Levi b. Yefet ha-Levi,Yehuda ha-Levi b. Yefet ha-Levi,
Judah ha-Melammed b. Aaron the doctor,Yehuda ha-Melammed b. Aharon the doctor,
Judah ha-Melammed b. Aaron the physician,Yehuda ha-Melammed b. Aharon the physician,
Judah ha-Mumḥe b. Šilo,Yehuda ha-Mumḥe b. shilo,
Judah ha-Nagid b. Saʿadya,Yehuda ha-Nagid b. Saʿadya,
Judah ha-Nasi (Judah b. David b. Judah?),Yehuda ha-Nasi (Yehuda b. David b. Yehuda?),
Judah ha-Sar,Yehuda ha-Sar,
Judah ha-Sar ha-Kohen b. Elʿazar,Yehuda ha-Sar ha-Kohen b. Elʿazar,
Judah ha-Talmid,Yehuda ha-Talmid,
Judah he-Ḥaver b. Ḥuṣpit,Yehuda he-Ḥaver b. Ḥuṣpit,
Judah Ibn al-Sofer,Yehuda Ibn al-Sofer,
Judah Kohen b. Sar Šalom,Yehuda Kohen b. Sar shalom,
Judah Reš [Sidra],Yehuda Resh [Sidra],
Judah Roš Kalla,Yehuda Rosh Kalla,
Judah S[…]n the elder,Yehuda S[…]n the elder,
Judah the cantor,Yehuda the cantor,
Judah the Ḥaver,Yehuda the Ḥaver,
Judah the teacher b. Aaron the doctor,Yehuda the teacher b. Aharon the doctor,
Judah the teacher b. Isaac,Yehuda the teacher b. Yiṣḥaq,
Judah the trader,Yehuda the trader,
"Judah, wife of","Yehuda, wife of",
Juhda bat Maḥfūẓ,Juhda bat Maḥfūẓ,
Jumān b. ʿAbdallāh b. Ṣāliḥ al-Anṭākī,Jumān b. ʿAbdallāh b. Ṣāliḥ al-Anṭākī,
K[..]yat bint Naẓru,K[..]yat bint Naẓru,
Ḵadīja bat [...],khadīja bat [...],
"Kahanā b. Mišor (Marʿūd b. al-Šaddād, teacher)","Kahanā b. Mishor (Marʿūd b. al-shaddād, teacher)",
Kaḥla bat David Jannāḥ,Kaḥla bat David Jannāḥ,
Ḵalaf,khalaf,
Ḵalaf Abū Saʿīd al-Kohen,khalaf Abū Saʿīd al-Kohen,
Ḵalaf al-Mutasawwiq b. Abū l-Surūr,khalaf al-Mutasawwiq b. Abū l-Surūr,
Ḵalaf Allūnī,khalaf Allūnī,
Ḵalaf b. […],khalaf b. […],
Ḵalaf b. [...] b. Taḡlab,khalaf b. [...] b. Taghlab,
Ḵalaf b. Aaron al-Bayḍānī,khalaf b. Aharon al-Bayḍānī,
Ḵalaf b. Abraham,khalaf b. Avraham,
Ḵalaf b. Abraham al-Faqqāʿī,khalaf b. Avraham al-Faqqāʿī,
Ḵalaf b. Abū l-Ḥasan al-Damsīsī,khalaf b. Abū l-Ḥasan al-Damsīsī,
Ḵalaf b. al-Nagid,khalaf b. al-Nagid,
Ḵalaf b. Barakāt (son of the judge),khalaf b. Barakāt (son of the judge),
Ḵalaf b. Benjamin,khalaf b. Binyamin,
Ḵalaf b. Bišr,khalaf b. Bishr,
Ḵalaf b. Ezron,khalaf b. Ezron,
Ḵalaf b. Harūn,khalaf b. Harūn,
Ḵalaf b. Ḥasan,khalaf b. Ḥasan,
Ḵalaf b. Hiba,khalaf b. Hiba,
Ḵalaf b. Hiba (al-Ṭanāmlī),khalaf b. Hiba (al-Ṭanāmlī),
Ḵalaf b. Hilāl,khalaf b. Hilāl,
Ḵalaf b. Hilāla bat Nathan,khalaf b. Hilāla bat Natan,
Ḵalaf b. Ibrahim,khalaf b. Ibrahim,
Ḵalaf b. Isaac,khalaf b. Yiṣḥaq,
Ḵalaf b. Isḥāq,khalaf b. Isḥāq,
Ḵalaf b. Israel,khalaf b. Yisraʾel,
Ḵalaf b. Joseph,khalaf b. Yosef,
Ḵalaf b. Joseph b. Jacob,khalaf b. Yosef b. Yaʿaqov,
Ḵalaf b. Maḥfūẓ,khalaf b. Maḥfūẓ,
Ḵalaf b. Manasseh,khalaf b. Menashshe,
Ḵalaf b. Mawhūb,khalaf b. Mawhūb,
Ḵalaf b. Moses,khalaf b. Moshe,
Ḵalaf b. Moses (of Tyre),khalaf b. Moshe (of Tyre),
Ḵalaf b. Moses b. Aaron,khalaf b. Moshe b. Aharon,
Ḵalaf b. Nathan b. Šabbat,khalaf b. Natan b. shabbat,
Ḵalaf b. Sahl,khalaf b. Sahl,
Ḵalaf b. Samuel,khalaf b. Shemuʾel,
Ḵalaf b. Samuel b. Ḵalaf,khalaf b. Shemuʾel b. khalaf,
Ḵalaf b. Saʿadya,khalaf b. Saʿadya,
Ḵalaf b. Šela,khalaf b. shela,
Kalaf b. Yefet,Kalaf b. Yefet,
Ḵalaf b. Yešuʿa,khalaf b. Yeshuʿa,
Ḵalaf b. ʿAlī,khalaf b. ʿAlī,
Ḵalaf b. ʿIzrūn,khalaf b. ʿIzrūn,
Ḵalaf ha-Levi b. Hiba,khalaf ha-Levi b. Hiba,
Ḵalaf Ibn al-Fuqqāʿī,khalaf Ibn al-Fuqqāʿī,
Ḵalaf ibn Qašīšāt,khalaf ibn Qashīshāt,
Ḵalaf the collector b. Hārūn al-Ṣūrī,khalaf the collector b. Hārūn al-Ṣūrī,
Ḵalaf the tanner,khalaf the tanner,
Ḵalaf ʿAwāḍ the dyer al-Maḡribī,khalaf ʿAwāḍ the dyer al-Maghribī,
"Ḵalaf, servant of Abū Ḥajar","khalaf, servant of Abū Ḥajar",
Ḵalfa b. Ezra,khalfa b. ʿEzra,
Ḵalfa b. Taḥkemōn,khalfa b. Taḥkemōn,
Ḵalfūn the cantor b. Isaac the scribe,khalfūn the cantor b. Yiṣḥaq the scribe,
Ḵalīf b. Joseph,khalīf b. Yosef,
Ḵalīfa,khalīfa,
Ḵalifa (son-in-law of Simḥa),khalifa (son-in-law of Simḥa),
Ḵalifa b. Salmūn,khalifa b. Salmūn,
Ḵalīfa b. Yefet,khalīfa b. Yefet,
Ḵalīfa Ḥasan,khalīfa Ḥasan,
Ḵalīl,khalīl,
Ḵalīl the elder,khalīl the elder,
Kalīl the woodcutter,Kalīl the woodcutter,
Ḵalila Yofi bat Nissīm Zābi,khalila Yofi bat Nissīm Zābi,
Kalla bint Manasseh,Kalla bint Menashshe,
Ḵallūf,khallūf,
Ḵallūf b. Judah,khallūf b. Yehuda,
Ḵallūf b. Saʿdān,khallūf b. Saʿdān,
Ḵallūf b. Zikrī,khallūf b. Zikrī,
Ḵalūf b. Maymūn,khalūf b. Maymūn,
Kāmal al-Dīn,Kāmal al-Dīn,
Kamāl bat Solomon (known as Ibn al-Tufāl),Kamāl bat Shelomo (known as Ibn al-Tufāl),
Karam bat Joseph (and bat Tamharon),Karam bat Yosef (and bat Tamharon),
Karam bat Yešuʿa,Karam bat Yeshuʿa,
Karīm,Karīm,
Karīm al-Dawla ʿAyṯam,Karīm al-Dawla ʿAytham,
Karīm b. Nathan,Karīm b. Natan,
Karīma,Karīma,
Karīma (wife of Nadiv),Karīma (wife of Nadiv),
Karima bat Mevoraḵ,Karima bat Mevorakh,
Karīma bat Ṣedaqa the teacher,Karīma bat Ṣedaqa the teacher,
Karīma bat Yefet,Karīma bat Yefet,
Karīma bat ʿAllūn Ibn al-Judayy,Karīma bat ʿAllūn Ibn al-Judayy,
Karīma bat ʿAmmār (Wuḥša the broker),Karīma bat ʿAmmār (Wuḥsha the broker),
"Karīma bat ʿAmram (known as al-Wuḥša the broker, divorcee of Arye b. Judah)","Karīma bat ʿAmram (known as al-Wuḥsha the broker, divorcee of Arye b. Yehuda)",
Ḵaṯabya Ibn al-Tabāt b. […],khathabya Ibn al-Tabāt b. […],
Kaṯīr b. Joshua,Kathīr b. Yehoshuaʿ,
Katīr b. Marzūq,Katīr b. Marzūq,
Ḵayriya bat Ezra,khayriya bat ʿEzra,
"Ḵazariyya bat Murajjā, widow of Samuel the butcher","khazariyya bat Murajjā, widow of Shemuʾel the butcher",
Ḵazim b. ʿAbd al-Qāhir,khazim b. ʿAbd al-Qāhir,
Ḵazim Ibn al-Ṭawīl,khazim Ibn al-Ṭawīl,
"Kelaiah, wife of Isaac Obadiah","Kelaiah, wife of Yiṣḥaq Ovadya",
Ḵibāʾ bint […],khibāʾ bint […],
Ḵiḍr Barakāt,khiḍr Barakāt,
Ḵiḍr Kohen al-Ḥaver,khiḍr Kohen al-Ḥaver,
Ḵiyār the goldsmith,khiyār the goldsmith,
Kūfa,Kūfa,
Kufā bint Abū Manṣūr,Kufā bint Abū Manṣūr,
Ḵulayf,khulayf,
"Ḵulayf b. [...], Jacob","khulayf b. [...], Yaʿaqov",
Ḵulayf b. Furaḥ,khulayf b. Furaḥ,
Ḵulayf b. Furaḥ Zibrij,khulayf b. Furaḥ Zibrij,
Ḵulayf b. Menaḥem Šaʿʿālī,khulayf b. Menaḥem shaʿālī,
Ḵulayf b. Yešuʿa,khulayf b. Yeshuʿa,
Ḵulayfa bat Abraham,khulayfa bat Avraham,
Kulla b. Šabbat,Kulla b. shabbat,
Kulla bat Manṣūr,Kulla bat Manṣūr,
Kulla bat Tiqwa,Kulla bat Tiqwa,
Kulla bat Yefet,Kulla bat Yefet,
Ḵulla bat Yefet Kahana b. Marzūk,khulla bat Yefet Kahana b. Marzūk,
Ḵulla bint Fahd,khulla bint Fahd,
Ḵulla bint Nathan,khulla bint Natan,
Kurma bat ʿAyyāš,Kurma bat ʿAyyāsh,
Ḵuyalāʾ b. Ḥasan,khuyalāʾ b. Ḥasan,
Kuzayr bat Ḥusayn,Kuzayr bat Ḥusayn,
Ḵuzayr Ibn al-Ḥarām,khuzayr Ibn al-Ḥarām,
Labraṭ b. Daʾūd b. Suḡmār,Labraṭ b. Daʾūd b. Sughmār,
Labwa bat Abū Ḡālib,Labwa bat Abū ghālib,
Leah (Ṯanā) bint Ṭoviyya al-Rūmī the scribe,Leah (thanā) bint Ṭoviyya al-Rūmī the scribe,
Leo,Leo,
Leon,Leon,
Levi,Levi,
Levi ha-Levi b. Abraham,Levi ha-Levi b. Avraham,
Levi ha-Levi b. Jacob,Levi ha-Levi b. Yaʿaqov,
Levi ha-Talmid b. Nathaniel the cantor,Levi ha-Talmid b. Nataniel the cantor,
Levi he-Ḥaver,Levi he-Ḥaver,
Levi ibn Yaḥyā al-Najjār,Levi ibn Yaḥyā al-Najjār,
Levi Kohen,Levi Kohen,
